STATION,NAME,DAY,MONTH,YEAR,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
TH000048327,"CHIANG MAI, TH",22,5,2013,0,",,S",31,"H,,S",36.7,",,S",25.4,",,S"
TH000048327,"CHIANG MAI, TH",23,5,2013,,,29.3,"H,,S",36.5,",,S",,
TH000048327,"CHIANG MAI, TH",24,5,2013,,,29.4,"H,,S",34.1,",,S",25.3,",,S"
TH000048327,"CHIANG MAI, TH",25,5,2013,,,29.6,"H,,S",35.4,",,S",25.4,",,S"
TH000048327,"CHIANG MAI, TH",26,5,2013,0.8,",,S",29.6,"H,,S",35.8,",,S",,
TH000048327,"CHIANG MAI, TH",27,5,2013,,,28.7,"H,,S",34,",,S",25,",,S"
TH000048327,"CHIANG MAI, TH",28,5,2013,0.5,",,S",29.4,"H,,S",36.2,",,S",,
TH000048327,"CHIANG MAI, TH",29,5,2013,10.2,",,S",28.7,"H,,S",36.5,",,S",,
TH000048327,"CHIANG MAI, TH",30,5,2013,0.8,",,S",29.1,"H,,S",35.6,",,S",24.2,",,S"
TH000048327,"CHIANG MAI, TH",31,5,2013,0,",,S",30,"H,,S",36,",,S",25.6,",,S"
TH000048327,"CHIANG MAI, TH",1,6,2013,3.3,",,S",28.2,"H,,S",34.2,",,S",,
TH000048327,"CHIANG MAI, TH",2,6,2013,0,",,S",28.9,"H,,S",36,",,S",23.9,",,S"
TH000048327,"CHIANG MAI, TH",3,6,2013,0.3,",,S",28.8,"H,,S",34.3,",,S",,
TH000048327,"CHIANG MAI, TH",4,6,2013,3.6,",,S",27.9,"H,,S",33.7,",,S",,
TH000048327,"CHIANG MAI, TH",5,6,2013,6.1,",,S",26.2,"H,,S",33,",,S",23.6,",,S"
TH000048327,"CHIANG MAI, TH",6,6,2013,0.5,",,S",27.6,"H,,S",33.5,",,S",23.7,",,S"
TH000048327,"CHIANG MAI, TH",7,6,2013,0.5,",,S",29.1,"H,,S",35.2,",,S",,
TH000048327,"CHIANG MAI, TH",8,6,2013,,,29.4,"H,,S",35.8,",,S",25.3,",,S"
TH000048327,"CHIANG MAI, TH",9,6,2013,0.5,",,S",28.9,"H,,S",35.7,",,S",,
TH000048327,"CHIANG MAI, TH",10,6,2013,,,29.6,"H,,S",36.3,",,S",25,",,S"
TH000048327,"CHIANG MAI, TH",11,6,2013,0,",,S",25.6,"H,,S",28.5,",,S",,
TH000048327,"CHIANG MAI, TH",12,6,2013,0,",,S",26,"H,,S",29.7,",,S",,
TH000048327,"CHIANG MAI, TH",13,6,2013,0,",,S",28.1,"H,,S",32.5,",,S",24.9,",,S"
TH000048327,"CHIANG MAI, TH",14,6,2013,,,29.8,"H,,S",35.9,",,S",,
TH000048327,"CHIANG MAI, TH",15,6,2013,,,30.5,"H,,S",36.8,",,S",24.7,",,S"
TH000048327,"CHIANG MAI, TH",16,6,2013,,,31.3,"H,,S",37.4,",,S",25.1,",,S"
TH000048327,"CHIANG MAI, TH",17,6,2013,,,31.5,"H,,S",37.3,",,S",26.3,",,S"
TH000048327,"CHIANG MAI, TH",18,6,2013,,,31.3,"H,,S",37,",,S",26.8,",,S"
TH000048327,"CHIANG MAI, TH",19,6,2013,0.5,",,S",29.2,"H,,S",36,",,S",,
TH000048327,"CHIANG MAI, TH",20,6,2013,1.5,",,S",28.4,"H,,S",34.2,",,S",25.6,",,S"
TH000048327,"CHIANG MAI, TH",21,6,2013,0,",,S",28.6,"H,,S",33.8,",,S",25.6,",,S"
TH000048327,"CHIANG MAI, TH",22,6,2013,,,29.3,"H,,S",34.2,",,S",,
TH000048327,"CHIANG MAI, TH",23,6,2013,3,",,S",27.9,"H,,S",33.2,",,S",,
TH000048327,"CHIANG MAI, TH",24,6,2013,1,",,S",27.2,"H,,S",32,",,S",,
TH000048327,"CHIANG MAI, TH",25,6,2013,6.9,",,S",25.8,"H,,S",29.8,",,S",24.5,",,S"
TH000048327,"CHIANG MAI, TH",26,6,2013,10.9,",,S",26.2,"H,,S",31.3,",,S",,
TH000048327,"CHIANG MAI, TH",27,6,2013,0,",,S",27.5,"H,,S",31.3,",,S",23,",,S"
TH000048327,"CHIANG MAI, TH",28,6,2013,0.8,",,S",27.3,"H,,S",32,",,S",24.6,",,S"
TH000048327,"CHIANG MAI, TH",29,6,2013,0,",,S",27.5,"H,,S",,,24.6,",,S"
TH000048327,"CHIANG MAI, TH",30,6,2013,0,",,S",28.6,"H,,S",33.7,",,S",23.8,",,S"
TH000048327,"CHIANG MAI, TH",1,7,2013,,,29.6,"H,,S",35.3,",,S",24.6,",,S"
TH000048327,"CHIANG MAI, TH",2,7,2013,,,29.7,"H,,S",34.7,",,S",25.9,",,S"
TH000048327,"CHIANG MAI, TH",3,7,2013,0.5,",,S",29.1,"H,,S",34.4,",,S",25.6,",,S"
TH000048327,"CHIANG MAI, TH",4,7,2013,0,",,S",29.6,"H,,S",35.6,",,S",,
TH000048327,"CHIANG MAI, TH",5,7,2013,0.5,",,S",28.1,"H,,S",35.3,",,S",,
TH000048327,"CHIANG MAI, TH",6,7,2013,23.6,",,S",29.2,"H,,S",35,",,S",24.1,",,S"
TH000048327,"CHIANG MAI, TH",7,7,2013,16.8,",,S",27.7,"H,,S",32.8,",,S",,
TH000048327,"CHIANG MAI, TH",8,7,2013,16,",,S",27.1,"H,,S",32.2,",,S",,
TH000048327,"CHIANG MAI, TH",9,7,2013,,,26.4,"H,,S",31.3,",,S",24.5,",,S"
TH000048327,"CHIANG MAI, TH",10,7,2013,3.3,",,S",26.4,"H,,S",30.7,",,S",,
TH000048327,"CHIANG MAI, TH",11,7,2013,0.5,",,S",26.2,"H,,S",29,",,S",,
TH000048327,"CHIANG MAI, TH",12,7,2013,1.5,",,S",27.4,"H,,S",31,",,S",24.6,",,S"
TH000048327,"CHIANG MAI, TH",13,7,2013,15.5,",,S",27.9,"H,,S",33.4,",,S",,
TH000048327,"CHIANG MAI, TH",14,7,2013,0,",,S",29.1,"H,,S",34.9,",,S",24,",,S"
TH000048327,"CHIANG MAI, TH",15,7,2013,4.6,",,S",27.9,"H,,S",34.1,",,S",,
TH000048327,"CHIANG MAI, TH",16,7,2013,1,",,S",27.6,"H,,S",33.5,",,S",,
TH000048327,"CHIANG MAI, TH",17,7,2013,8.6,",,S",26.9,"H,,S",31,",,S",,
TH000048327,"CHIANG MAI, TH",18,7,2013,2.3,",,S",27.2,"H,,S",32.1,",,S",,
TH000048327,"CHIANG MAI, TH",19,7,2013,4.1,",,S",27.7,"H,,S",32.8,",,S",24.3,",,S"
TH000048327,"CHIANG MAI, TH",20,7,2013,,,28.4,"H,,S",,,24.5,",,S"
TH000048327,"CHIANG MAI, TH",21,7,2013,0.3,",,S",28.8,"H,,S",34.5,",,S",,
TH000048327,"CHIANG MAI, TH",22,7,2013,35.1,",,S",27.3,"H,,S",34.3,",,S",,
TH000048327,"CHIANG MAI, TH",23,7,2013,7.6,",,S",27.9,"H,,S",33.4,",,S",,
TH000048327,"CHIANG MAI, TH",24,7,2013,105.2,",,S",26,"H,,S",31,",,S",23.8,",,S"
TH000048327,"CHIANG MAI, TH",25,7,2013,2.3,",,S",27.1,"H,,S",30.7,",,S",24,",,S"
TH000048327,"CHIANG MAI, TH",26,7,2013,8.6,",,S",26.4,"H,,S",32,",,S",,
TH000048327,"CHIANG MAI, TH",27,7,2013,2.8,",,S",26,"H,,S",,,,
TH000048327,"CHIANG MAI, TH",28,7,2013,1.5,",,S",26.6,"H,,S",30,",,S",23.7,",,S"
TH000048327,"CHIANG MAI, TH",29,7,2013,7.4,",,S",24.9,"H,,S",,,,
TH000048327,"CHIANG MAI, TH",30,7,2013,5.6,",,S",25.4,"H,,S",30,",,S",,
TH000048327,"CHIANG MAI, TH",31,7,2013,0.5,",,S",26.9,"H,,S",32.7,",,S",24,",,S"
TH000048327,"CHIANG MAI, TH",1,8,2013,8.4,",,S",26.5,"H,,S",31,",,S",,
TH000048327,"CHIANG MAI, TH",2,8,2013,14.5,",,S",26.9,"H,,S",33.5,",,S",,
TH000048327,"CHIANG MAI, TH",3,8,2013,,,28.2,"H,,S",32.7,",,S",24.3,",,S"
TH000048327,"CHIANG MAI, TH",4,8,2013,4.8,",,S",26.4,"H,,S",30.5,",,S",,
TH000048327,"CHIANG MAI, TH",5,8,2013,,,28.3,"H,,S",33.1,",,S",25,",,S"
TH000048327,"CHIANG MAI, TH",6,8,2013,2,",,S",27.8,"H,,S",33,",,S",25,",,S"
TH000048327,"CHIANG MAI, TH",7,8,2013,39.9,",,S",25.7,"H,,S",29.9,",,S",,
TH000048327,"CHIANG MAI, TH",8,8,2013,0.5,",,S",26.2,"H,,S",31.3,",,S",,
TH000048327,"CHIANG MAI, TH",9,8,2013,4.6,",,S",25.3,"H,,S",28,",,S",23,",,S"
TH000048327,"CHIANG MAI, TH",10,8,2013,23.4,",,S",26.2,"H,,S",32.3,",,S",23.4,",,S"
TH000048327,"CHIANG MAI, TH",11,8,2013,28.4,",,S",26.2,"H,,S",31,",,S",,
TH000048327,"CHIANG MAI, TH",12,8,2013,14.7,",,S",25.6,"H,,S",29.2,",,S",,
TH000048327,"CHIANG MAI, TH",13,8,2013,0,",,S",27.6,"H,,S",34.1,",,S",23.8,",,S"
TH000048327,"CHIANG MAI, TH",14,8,2013,0.3,",,S",27.4,"H,,S",33.2,",,S",,
TH000048327,"CHIANG MAI, TH",15,8,2013,30.2,",,S",27.4,"H,,S",33.4,",,S",24,",,S"
TH000048327,"CHIANG MAI, TH",16,8,2013,,,27.1,"H,,S",32,",,S",,
TH000048327,"CHIANG MAI, TH",17,8,2013,3.6,",,S",26.7,"H,,S",31.5,",,S",24.4,",,S"
TH000048327,"CHIANG MAI, TH",18,8,2013,0.3,",,S",27.5,"H,,S",32.4,",,S",24.3,",,S"
TH000048327,"CHIANG MAI, TH",19,8,2013,3,",,S",27.6,"H,,S",32,",,S",24.7,",,S"
TH000048327,"CHIANG MAI, TH",20,8,2013,17.8,",,S",26.1,"H,,S",29.6,",,S",,
TH000048327,"CHIANG MAI, TH",21,8,2013,28.7,",,S",26.1,"H,,S",30.7,",,S",,
TH000048327,"CHIANG MAI, TH",22,8,2013,37.1,",,S",26.6,"H,,S",29,",,S",,
TH000048327,"CHIANG MAI, TH",23,8,2013,43.7,",,S",26.6,"H,,S",30.8,",,S",,
TH000048327,"CHIANG MAI, TH",24,8,2013,14.5,",,S",26.3,"H,,S",,,,
TH000048327,"CHIANG MAI, TH",25,8,2013,1,",,S",26.7,"H,,S",30.1,",,S",,
TH000048327,"CHIANG MAI, TH",26,8,2013,0.3,",,S",27,"H,,S",32.5,",,S",,
TH000048327,"CHIANG MAI, TH",27,8,2013,1,",,S",28.4,"H,,S",32.7,",,S",,
TH000048327,"CHIANG MAI, TH",28,8,2013,,,28.3,"H,,S",34,",,S",,
TH000048327,"CHIANG MAI, TH",29,8,2013,2.3,",,S",27.5,"H,,S",33.3,",,S",,
TH000048327,"CHIANG MAI, TH",30,8,2013,0.8,",,S",27.6,"H,,S",,,,
TH000048327,"CHIANG MAI, TH",31,8,2013,0.3,",,S",26.4,"H,,S",29.6,",,S",25,",,S"
TH000048327,"CHIANG MAI, TH",1,9,2013,0.3,",,S",26.7,"H,,S",31.3,",,S",24.6,",,S"
TH000048327,"CHIANG MAI, TH",2,9,2013,,,28.1,"H,,S",33.6,",,S",,
TH000048327,"CHIANG MAI, TH",3,9,2013,,,28.7,"H,,S",34,",,S",25,",,S"
TH000048327,"CHIANG MAI, TH",4,9,2013,,,28.2,"H,,S",34,",,S",,
TH000048327,"CHIANG MAI, TH",5,9,2013,28.2,",,S",26.2,"H,,S",33.5,",,S",,
TH000048327,"CHIANG MAI, TH",6,9,2013,6.6,",,S",26.1,"H,,S",31.6,",,S",,
TH000048327,"CHIANG MAI, TH",7,9,2013,23.1,",,S",26.8,"H,,S",33.4,",,S",23.6,",,S"
TH000048327,"CHIANG MAI, TH",8,9,2013,13.2,",,S",26.2,"H,,S",30.5,",,S",,
TH000048327,"CHIANG MAI, TH",9,9,2013,24.6,",,S",26.4,"H,,S",31.5,",,S",22.7,",,S"
TH000048327,"CHIANG MAI, TH",10,9,2013,3.8,",,S",27.5,"H,,S",32.7,",,S",,
TH000048327,"CHIANG MAI, TH",11,9,2013,0,",,S",27.7,"H,,S",33.6,",,S",23.9,",,S"
TH000048327,"CHIANG MAI, TH",12,9,2013,38.4,",,S",25.6,"H,,S",31.6,",,S",,
TH000048327,"CHIANG MAI, TH",13,9,2013,7.9,",,S",26.3,"H,,S",,,23.7,",,S"
TH000048327,"CHIANG MAI, TH",14,9,2013,0.3,",,S",27.5,"H,,S",32,",,S",,
TH000048327,"CHIANG MAI, TH",15,9,2013,26.4,",,S",25.6,"H,,S",31.9,",,S",,
TH000048327,"CHIANG MAI, TH",16,9,2013,11.7,",,S",25.7,"H,,S",30.7,",,S",24,",,S"
TH000048327,"CHIANG MAI, TH",17,9,2013,7.6,",,S",26.1,"H,,S",31,",,S",23.6,",,S"
TH000048327,"CHIANG MAI, TH",18,9,2013,7.1,",,S",26.9,"H,,S",31.5,",,S",23.6,",,S"
TH000048327,"CHIANG MAI, TH",19,9,2013,0,",,S",28.2,"H,,S",34.5,",,S",23.9,",,S"
TH000048327,"CHIANG MAI, TH",20,9,2013,0,",,S",28,"H,,S",32.2,",,S",24.5,",,S"
TH000048327,"CHIANG MAI, TH",21,9,2013,0,",,S",27.4,"H,,S",33,",,S",24.9,",,S"
TH000048327,"CHIANG MAI, TH",22,9,2013,,,28.5,"H,,S",33.7,",,S",,
TH000048327,"CHIANG MAI, TH",23,9,2013,,,29.2,"H,,S",34.5,",,S",,
TH000048327,"CHIANG MAI, TH",24,9,2013,0.5,",,S",26.4,"H,,S",,,,
TH000048327,"CHIANG MAI, TH",25,9,2013,,,26.9,"H,,S",30.8,",,S",23.5,",,S"
TH000048327,"CHIANG MAI, TH",26,9,2013,53.6,",,S",26.2,"H,,S",,,,
TH000048327,"CHIANG MAI, TH",27,9,2013,17.8,",,S",25.7,"H,,S",31,",,S",23.4,",,S"
TH000048327,"CHIANG MAI, TH",28,9,2013,11.9,",,S",24.9,"H,,S",29.3,",,S",,
TH000048327,"CHIANG MAI, TH",29,9,2013,9.7,",,S",26.9,"H,,S",32.5,",,S",22.9,",,S"
TH000048327,"CHIANG MAI, TH",30,9,2013,0,",,S",26.3,"H,,S",33.1,",,S",,
TH000048327,"CHIANG MAI, TH",1,10,2013,2.8,",,S",23.7,"H,,S",25.8,",,S",,
TH000048327,"CHIANG MAI, TH",2,10,2013,5.1,",,S",25.4,"H,,S",30,",,S",,
TH000048327,"CHIANG MAI, TH",3,10,2013,30.5,",,S",25.6,"H,,S",30.1,",,S",22.3,",,S"
TH000048327,"CHIANG MAI, TH",4,10,2013,0,",,S",27.3,"H,,S",33,",,S",22.7,",,S"
TH000048327,"CHIANG MAI, TH",5,10,2013,,,27.7,"H,,S",34.1,",,S",,
TH000048327,"CHIANG MAI, TH",6,10,2013,0,",,S",27.2,"H,,S",33,",,S",,
TH000048327,"CHIANG MAI, TH",7,10,2013,0,",,S",27,"H,,S",32,",,S",,
TH000048327,"CHIANG MAI, TH",8,10,2013,,,26.6,"H,,S",32.7,",,S",,
TH000048327,"CHIANG MAI, TH",9,10,2013,,,26.6,"H,,S",32.2,",,S",20.6,",,S"
TH000048327,"CHIANG MAI, TH",10,10,2013,,,26.2,"H,,S",32.5,",,S",21.8,",,S"
TH000048327,"CHIANG MAI, TH",11,10,2013,,,26.2,"H,,S",32.1,",,S",,
TH000048327,"CHIANG MAI, TH",12,10,2013,,,26.5,"H,,S",33.2,",,S",21.5,",,S"
TH000048327,"CHIANG MAI, TH",13,10,2013,,,26.4,"H,,S",33.5,",,S",21.9,",,S"
TH000048327,"CHIANG MAI, TH",14,10,2013,,,27,"H,,S",33.8,",,S",,
TH000048327,"CHIANG MAI, TH",15,10,2013,,,27.7,"H,,S",33.6,",,S",23,",,S"
TH000048327,"CHIANG MAI, TH",16,10,2013,,,28.8,"H,,S",33.7,",,S",,
TH000048327,"CHIANG MAI, TH",17,10,2013,17.8,",,S",23.9,"H,,S",26.5,",,S",,
TH000048327,"CHIANG MAI, TH",18,10,2013,37.1,",,S",23,"H,,S",24.1,",,S",,
TH000048327,"CHIANG MAI, TH",19,10,2013,6.9,",,S",23.9,"H,,S",27.7,",,S",22.7,",,S"
TH000048327,"CHIANG MAI, TH",20,10,2013,1.5,",,S",25.6,"H,,S",30.5,",,S",23,",,S"
TH000048327,"CHIANG MAI, TH",21,10,2013,8.1,",,S",24.6,"H,,S",29.2,",,S",,
TH000048327,"CHIANG MAI, TH",22,10,2013,2.8,",,S",25.3,"H,,S",30.2,",,S",,
TH000048327,"CHIANG MAI, TH",23,10,2013,0,",,S",25.2,"H,,S",30.2,",,S",22.2,",,S"
TH000048327,"CHIANG MAI, TH",24,10,2013,1.5,",,S",24.6,"H,,S",,,,
TH000048327,"CHIANG MAI, TH",25,10,2013,0,",,S",25.4,"H,,S",30,",,S",22,",,S"
TH000048327,"CHIANG MAI, TH",26,10,2013,0,",,S",23.8,"H,,S",27.4,",,S",,
TH000048327,"CHIANG MAI, TH",27,10,2013,0,",,S",24.4,"H,,S",27.7,",,S",,
TH000048327,"CHIANG MAI, TH",28,10,2013,9.4,",,S",23.9,"H,,S",27.5,",,S",,
TH000048327,"CHIANG MAI, TH",29,10,2013,3.8,",,S",24.9,"H,,S",29,",,S",22.3,",,S"
TH000048327,"CHIANG MAI, TH",30,10,2013,1.5,",,S",25.8,"H,,S",,,,
TH000048327,"CHIANG MAI, TH",31,10,2013,0,",,S",26.5,"H,,S",31.8,",,S",,
TH000048327,"CHIANG MAI, TH",1,11,2013,,,26.6,"H,,S",33,",,S",,
TH000048327,"CHIANG MAI, TH",2,11,2013,,,26.2,"H,,S",33,",,S",,
TH000048327,"CHIANG MAI, TH",3,11,2013,,,26.2,"H,,S",33.1,",,S",,
TH000048327,"CHIANG MAI, TH",4,11,2013,,,25.6,"H,,S",32.4,",,S",,
TH000048327,"CHIANG MAI, TH",5,11,2013,,,24.1,"H,,S",31.2,",,S",,
TH000048327,"CHIANG MAI, TH",6,11,2013,,,24.3,"H,,S",31.6,",,S",,
TH000048327,"CHIANG MAI, TH",7,11,2013,,,25.7,"H,,S",32.4,",,S",,
TH000048327,"CHIANG MAI, TH",8,11,2013,,,26.3,"H,,S",32.6,",,S",,
TH000048327,"CHIANG MAI, TH",9,11,2013,,,26,"H,,S",32.5,",,S",,
TH000048327,"CHIANG MAI, TH",10,11,2013,,,25.8,"H,,S",33,",,S",,
TH000048327,"CHIANG MAI, TH",11,11,2013,,,26.2,"H,,S",32.8,",,S",,
TH000048327,"CHIANG MAI, TH",12,11,2013,,,26.8,"H,,S",33.8,",,S",22,",,S"
TH000048327,"CHIANG MAI, TH",13,11,2013,,,27.2,"H,,S",33.8,",,S",22.6,",,S"
TH000048327,"CHIANG MAI, TH",14,11,2013,,,27.4,"H,,S",33.8,",,S",23,",,S"
TH000048327,"CHIANG MAI, TH",15,11,2013,0,",,S",27.2,"H,,S",31.5,",,S",24,",,S"
TH000048327,"CHIANG MAI, TH",16,11,2013,1,",,S",26.3,"H,,S",31.5,",,S",,
TH000048327,"CHIANG MAI, TH",17,11,2013,,,25.7,"H,,S",31,",,S",,
TH000048327,"CHIANG MAI, TH",18,11,2013,12.2,",,S",25.6,"H,,S",31.7,",,S",,
TH000048327,"CHIANG MAI, TH",19,11,2013,40.9,",,S",24,"H,,S",29.3,",,S",,
TH000048327,"CHIANG MAI, TH",20,11,2013,1,",,S",24.4,"H,,S",28.5,",,S",21.1,",,S"
TH000048327,"CHIANG MAI, TH",21,11,2013,0,",,S",24.8,"H,,S",30,",,S",,
TH000048327,"CHIANG MAI, TH",22,11,2013,,,25.1,"H,,S",31.4,",,S",,
TH000048327,"CHIANG MAI, TH",23,11,2013,,,24.9,"H,,S",32,",,S",20.9,",,S"
TH000048327,"CHIANG MAI, TH",24,11,2013,,,24.8,"H,,S",31.8,",,S",20.9,",,S"
TH000048327,"CHIANG MAI, TH",25,11,2013,,,26,"H,,S",31.5,",,S",,
TH000048327,"CHIANG MAI, TH",26,11,2013,0,",,S",26.1,"H,,S",30.2,",,S",23,",,S"
TH000048327,"CHIANG MAI, TH",27,11,2013,,,26.4,"H,,S",31.7,",,S",23.8,",,S"
TH000048327,"CHIANG MAI, TH",28,11,2013,1,",,S",26.8,"H,,S",32.6,",,S",,
TH000048327,"CHIANG MAI, TH",29,11,2013,29.5,",,S",24.7,"H,,S",28.9,",,S",,
TH000048327,"CHIANG MAI, TH",30,11,2013,,,24.9,"H,,S",28,",,S",,
TH000048327,"CHIANG MAI, TH",1,12,2013,,,23.9,"H,,S",27.6,",,S",,
TH000048327,"CHIANG MAI, TH",2,12,2013,,,22.9,"H,,S",28.1,",,S",,
TH000048327,"CHIANG MAI, TH",3,12,2013,,,22.7,"H,,S",29.5,",,S",,
TH000048327,"CHIANG MAI, TH",4,12,2013,,,22.2,"H,,S",27.5,",,S",,
TH000048327,"CHIANG MAI, TH",5,12,2013,,,21.7,"H,,S",28.4,",,S",,
TH000048327,"CHIANG MAI, TH",6,12,2013,,,21.6,"H,,S",28.2,",,S",,
TH000048327,"CHIANG MAI, TH",7,12,2013,,,21.9,"H,,S",28,",,S",16.8,",,S"
TH000048327,"CHIANG MAI, TH",8,12,2013,,,22.4,"H,,S",28.9,",,S",,
TH000048327,"CHIANG MAI, TH",9,12,2013,,,23.1,"H,,S",29.6,",,S",,
TH000048327,"CHIANG MAI, TH",10,12,2013,,,23.8,"H,,S",29,",,S",,
TH000048327,"CHIANG MAI, TH",11,12,2013,,,23.9,"H,,S",28,",,S",21,",,S"
TH000048327,"CHIANG MAI, TH",12,12,2013,,,25.2,"H,,S",29.5,",,S",,
TH000048327,"CHIANG MAI, TH",13,12,2013,0,",,S",24.3,"H,,S",28,",,S",,
TH000048327,"CHIANG MAI, TH",14,12,2013,0.5,",,S",24.6,"H,,S",29.4,",,S",,
TH000048327,"CHIANG MAI, TH",15,12,2013,26.4,",,S",20.8,"H,,S",24.1,",,S",,
TH000048327,"CHIANG MAI, TH",16,12,2013,14.7,",,S",19.7,"H,,S",26,",,S",,
TH000048327,"CHIANG MAI, TH",17,12,2013,0,",,S",16.6,"H,,S",23.3,",,S",,
TH000048327,"CHIANG MAI, TH",18,12,2013,,,16.3,"H,,S",23.9,",,S",10.5,",,S"
TH000048327,"CHIANG MAI, TH",19,12,2013,,,16.7,"H,,S",23,",,S",11.8,",,S"
TH000048327,"CHIANG MAI, TH",20,12,2013,,,17.7,"H,,S",24.5,",,S",,
TH000048327,"CHIANG MAI, TH",21,12,2013,,,17.3,"H,,S",24.8,",,S",,
TH000048327,"CHIANG MAI, TH",22,12,2013,,,17.1,"H,,S",24.7,",,S",11.6,",,S"
TH000048327,"CHIANG MAI, TH",23,12,2013,,,16.9,"H,,S",25,",,S",11.6,",,S"
TH000048327,"CHIANG MAI, TH",24,12,2013,,,18.1,"H,,S",26.3,",,S",11.8,",,S"
TH000048327,"CHIANG MAI, TH",25,12,2013,,,18.5,"H,,S",26.5,",,S",12.6,",,S"
TH000048327,"CHIANG MAI, TH",26,12,2013,,,19,"H,,S",26.7,",,S",,
TH000048327,"CHIANG MAI, TH",27,12,2013,,,18.9,"H,,S",26.2,",,S",14.5,",,S"
TH000048327,"CHIANG MAI, TH",28,12,2013,,,19.1,"H,,S",26.1,",,S",14.3,",,S"
TH000048327,"CHIANG MAI, TH",29,12,2013,,,18.8,"H,,S",25.2,",,S",,
TH000048327,"CHIANG MAI, TH",30,12,2013,,,18.5,"H,,S",26.1,",,S",,
TH000048327,"CHIANG MAI, TH",31,12,2013,,,19.2,"H,,S",27.1,",,S",,
TH000048327,"CHIANG MAI, TH",1,1,2014,,,19.7,"H,,S",27.6,",,S",14,",,S"
TH000048327,"CHIANG MAI, TH",2,1,2014,,,20.8,"H,,S",29,",,S",,
TH000048327,"CHIANG MAI, TH",3,1,2014,,,21.3,"H,,S",30.4,",,S",16,",,S"
TH000048327,"CHIANG MAI, TH",4,1,2014,,,22.2,"H,,S",30,",,S",16.5,",,S"
TH000048327,"CHIANG MAI, TH",5,1,2014,,,22.6,"H,,S",29.5,",,S",17.9,",,S"
TH000048327,"CHIANG MAI, TH",6,1,2014,,,22.4,"H,,S",30.8,",,S",,
TH000048327,"CHIANG MAI, TH",7,1,2014,,,21.6,"H,,S",30.6,",,S",,
TH000048327,"CHIANG MAI, TH",8,1,2014,,,20.8,"H,,S",30,",,S",14.9,",,S"
TH000048327,"CHIANG MAI, TH",9,1,2014,,,21.9,"H,,S",30.4,",,S",14.8,",,S"
TH000048327,"CHIANG MAI, TH",10,1,2014,,,22.3,"H,,S",29.6,",,S",,
TH000048327,"CHIANG MAI, TH",11,1,2014,,,22.1,"H,,S",30.5,",,S",,
TH000048327,"CHIANG MAI, TH",12,1,2014,,,21.4,"H,,S",29.4,",,S",,
TH000048327,"CHIANG MAI, TH",13,1,2014,,,21.3,"H,,S",29.7,",,S",,
TH000048327,"CHIANG MAI, TH",14,1,2014,,,20.5,"H,,S",27.4,",,S",,
TH000048327,"CHIANG MAI, TH",15,1,2014,,,20,"H,,S",27.5,",,S",,
TH000048327,"CHIANG MAI, TH",16,1,2014,,,20,"H,,S",27.7,",,S",,
TH000048327,"CHIANG MAI, TH",17,1,2014,,,20.1,"H,,S",27.5,",,S",,
TH000048327,"CHIANG MAI, TH",18,1,2014,,,21.3,"H,,S",26.5,",,S",15.4,",,S"
TH000048327,"CHIANG MAI, TH",19,1,2014,,,18.8,"H,,S",25.4,",,S",,
TH000048327,"CHIANG MAI, TH",20,1,2014,,,19.7,"H,,S",26.8,",,S",12.6,",,S"
TH000048327,"CHIANG MAI, TH",21,1,2014,,,19.4,"H,,S",26,",,S",,
TH000048327,"CHIANG MAI, TH",22,1,2014,,,18,"H,,S",25.6,",,S",,
TH000048327,"CHIANG MAI, TH",23,1,2014,,,17.7,"H,,S",26.9,",,S",,
TH000048327,"CHIANG MAI, TH",24,1,2014,,,18.3,"H,,S",27.2,",,S",11,",,S"
TH000048327,"CHIANG MAI, TH",25,1,2014,,,19.9,"H,,S",29.4,",,S",12.7,",,S"
TH000048327,"CHIANG MAI, TH",26,1,2014,,,20.8,"H,,S",30.2,",,S",14,",,S"
TH000048327,"CHIANG MAI, TH",27,1,2014,,,20.9,"H,,S",30,",,S",,
TH000048327,"CHIANG MAI, TH",28,1,2014,,,21.6,"H,,S",30.5,",,S",,
TH000048327,"CHIANG MAI, TH",29,1,2014,,,22.2,"H,,S",31.1,",,S",15.9,",,S"
TH000048327,"CHIANG MAI, TH",30,1,2014,,,22.4,"H,,S",31,",,S",,
TH000048327,"CHIANG MAI, TH",31,1,2014,,,22.9,"H,,S",31.2,",,S",,
TH000048327,"CHIANG MAI, TH",1,2,2014,,,23.3,"H,,S",32.5,",,S",,
TH000048327,"CHIANG MAI, TH",2,2,2014,,,23.2,"H,,S",33.5,",,S",,
TH000048327,"CHIANG MAI, TH",3,2,2014,,,22.8,"H,,S",33,",,S",,
TH000048327,"CHIANG MAI, TH",4,2,2014,,,22.1,"H,,S",32.4,",,S",,
TH000048327,"CHIANG MAI, TH",5,2,2014,,,21.7,"H,,S",31.7,",,S",,
TH000048327,"CHIANG MAI, TH",6,2,2014,,,21.6,"H,,S",32,",,S",,
TH000048327,"CHIANG MAI, TH",7,2,2014,,,21.3,"H,,S",32.6,",,S",,
TH000048327,"CHIANG MAI, TH",8,2,2014,,,21.3,"H,,S",31.5,",,S",,
