STATION,NAME,DAY,MONTH,YEAR,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
TH000048303,"CHIANG RAI, TH",18,1,2000,,,20.2,"H,,S",30.6,",,G",10.6,",,G"
TH000048303,"CHIANG RAI, TH",19,1,2000,,,21.2,"H,,S",28.1,",,G",11,",,G"
TH000048303,"CHIANG RAI, TH",20,1,2000,,,22.2,"H,,S",28.1,",,G",18.4,",,G"
TH000048303,"CHIANG RAI, TH",21,1,2000,,,20.8,"H,,S",27,",,G",17.1,",,G"
TH000048303,"CHIANG RAI, TH",22,1,2000,,,21.4,"H,,S",28.2,",,G",15.6,",,G"
TH000048303,"CHIANG RAI, TH",23,1,2000,,,21.3,"H,,S",29.9,",,G",15.2,",,G"
TH000048303,"CHIANG RAI, TH",24,1,2000,,,20.4,"H,,S",30.3,",,G",12,",,G"
TH000048303,"CHIANG RAI, TH",25,1,2000,,,20.3,"H,,S",29.6,",,G",12.2,",,G"
TH000048303,"CHIANG RAI, TH",26,1,2000,,,21.4,"H,,S",29.7,",,G",14.2,",,G"
TH000048303,"CHIANG RAI, TH",27,1,2000,,,20.8,"H,,S",26,",,G",16.4,",,G"
TH000048303,"CHIANG RAI, TH",28,1,2000,,,20.4,"H,,S",27,",,G",13.5,",,G"
TH000048303,"CHIANG RAI, TH",29,1,2000,,,20.9,"H,,S",27.4,",,G",13.5,",,G"
TH000048303,"CHIANG RAI, TH",30,1,2000,,,20.3,"H,,S",25.7,",,G",15.2,",,G"
TH000048303,"CHIANG RAI, TH",31,1,2000,,,20.3,"H,,S",27.2,",,G",14.1,",,G"
TH000048303,"CHIANG RAI, TH",1,2,2000,,,18.1,"H,,S",24.9,",,G",15.3,",,G"
TH000048303,"CHIANG RAI, TH",2,2,2000,,,19.6,"H,,S",26.5,",,G",9.8,",,G"
TH000048303,"CHIANG RAI, TH",3,2,2000,,,19.1,"H,,S",28.5,",,G",10.2,",,G"
TH000048303,"CHIANG RAI, TH",4,2,2000,,,19.6,"H,,S",29.6,",,G",11.6,",,G"
TH000048303,"CHIANG RAI, TH",5,2,2000,,,19.9,"H,,S",30.3,",,G",12,",,G"
TH000048303,"CHIANG RAI, TH",6,2,2000,,,21.6,"H,,S",30.9,",,G",12.3,",,G"
TH000048303,"CHIANG RAI, TH",7,2,2000,,,21.4,"H,,S",31,",,G",12.6,",,G"
TH000048303,"CHIANG RAI, TH",8,2,2000,,,21.7,"H,,S",31.1,",,G",13.7,",,G"
TH000048303,"CHIANG RAI, TH",9,2,2000,,,18.6,"H,,S",30.7,",,G",14,",,G"
TH000048303,"CHIANG RAI, TH",10,2,2000,,,19.9,"H,,S",31.1,",,G",10.5,",,G"
TH000048303,"CHIANG RAI, TH",11,2,2000,,,22.2,"H,,S",31.2,",,G",10.9,",,G"
TH000048303,"CHIANG RAI, TH",12,2,2000,,,22.4,"H,,S",32.7,",,G",11.5,",,G"
TH000048303,"CHIANG RAI, TH",13,2,2000,,,22.7,"H,,S",33.4,",,G",12.1,",,G"
TH000048303,"CHIANG RAI, TH",14,2,2000,,,20.9,"H,,S",34,",,G",14.3,",,G"
TH000048303,"CHIANG RAI, TH",15,2,2000,,,24,"H,,S",33.6,",,G",13.8,",,G"
TH000048303,"CHIANG RAI, TH",16,2,2000,,,25.3,"H,,S",33.5,",,G",18.2,",,G"
TH000048303,"CHIANG RAI, TH",17,2,2000,,,27.4,"H,,S",32.6,",,G",18.6,",,G"
TH000048303,"CHIANG RAI, TH",18,2,2000,,,24.9,"H,,S",32.2,",,G",18.1,",,G"
TH000048303,"CHIANG RAI, TH",19,2,2000,3.8,",,S",23.8,"H,,S",26.9,",,G",20,",,G"
TH000048303,"CHIANG RAI, TH",20,2,2000,0,",,S",26.2,"H,,S",31.5,",,G",20.2,",,G"
TH000048303,"CHIANG RAI, TH",21,2,2000,,,24.1,"H,,S",32.5,",,G",20.1,",,G"
TH000048303,"CHIANG RAI, TH",22,2,2000,,,24.3,"H,,S",32.5,",,G",17.9,",,G"
TH000048303,"CHIANG RAI, TH",23,2,2000,,,23.3,"H,,S",34.5,",,G",14.8,",,G"
TH000048303,"CHIANG RAI, TH",24,2,2000,,,25.2,"H,,S",35.3,",,G",15.7,",,G"
TH000048303,"CHIANG RAI, TH",25,2,2000,,,25.6,"H,,S",34.3,",,G",15.9,",,G"
TH000048303,"CHIANG RAI, TH",26,2,2000,,,21.5,"H,,S",27.8,",,G",20.3,",,G"
TH000048303,"CHIANG RAI, TH",27,2,2000,,,16.3,"H,,S",17.7,",O,G",15.3,",,G"
TH000048303,"CHIANG RAI, TH",28,2,2000,0.5,",,S",17.9,"H,,S",19.8,",O,G",15.5,",,G"
TH000048303,"CHIANG RAI, TH",29,2,2000,,,18.3,"H,,S",19.6,",O,G",17,",,G"
TH000048303,"CHIANG RAI, TH",1,3,2000,22.1,",,S",16.5,"H,,S",17.9,",O,G",15.1,",,G"
TH000048303,"CHIANG RAI, TH",2,3,2000,0,",,S",20.9,"H,,S",26.1,",,G",15.5,",,G"
TH000048303,"CHIANG RAI, TH",3,3,2000,,,22.9,"H,,S",31,",,G",14.8,",,G"
TH000048303,"CHIANG RAI, TH",4,3,2000,,,23.3,"H,,S",32.5,",,G",16.2,",,G"
TH000048303,"CHIANG RAI, TH",5,3,2000,,,24.4,"H,,S",32.6,",,G",14.4,",,G"
TH000048303,"CHIANG RAI, TH",6,3,2000,,,25,"H,,S",32.5,",,G",14.5,",,G"
TH000048303,"CHIANG RAI, TH",7,3,2000,,,22.6,"H,,S",32.8,",,G",14.7,",,G"
TH000048303,"CHIANG RAI, TH",8,3,2000,,,22.8,"H,,S",32.2,",,G",14.8,",,G"
TH000048303,"CHIANG RAI, TH",9,3,2000,,,21.8,"H,,S",33.1,",,G",15.5,",,G"
TH000048303,"CHIANG RAI, TH",10,3,2000,,,24.8,"H,,S",32.6,",,G",14.5,",,G"
TH000048303,"CHIANG RAI, TH",11,3,2000,,,22.5,"H,,S",32.6,",,G",14.8,",,G"
TH000048303,"CHIANG RAI, TH",12,3,2000,,,22.4,"H,,S",32.7,",,G",14.3,",,G"
TH000048303,"CHIANG RAI, TH",13,3,2000,,,,,33.6,",,G",13.7,",,G"
TH000048303,"CHIANG RAI, TH",14,3,2000,,,23.6,"H,,S",32.6,",,G",14.5,",,G"
TH000048303,"CHIANG RAI, TH",15,3,2000,,,24.3,"H,,S",34,",,G",15.3,",,G"
TH000048303,"CHIANG RAI, TH",16,3,2000,,,24.4,"H,,S",33.6,",,G",15.8,",,G"
TH000048303,"CHIANG RAI, TH",17,3,2000,,,26,"H,,S",34.3,",,G",15,",,G"
TH000048303,"CHIANG RAI, TH",18,3,2000,,,23,"H,,S",33.4,",,G",14.6,",,G"
TH000048303,"CHIANG RAI, TH",19,3,2000,,,24,"H,,S",33.3,",,G",16,",,G"
TH000048303,"CHIANG RAI, TH",20,3,2000,,,24.3,"H,,S",34.1,",,G",13.5,",,G"
TH000048303,"CHIANG RAI, TH",21,3,2000,,,24.2,"H,,S",34.8,",,G",14.7,",,G"
TH000048303,"CHIANG RAI, TH",22,3,2000,,,24.6,"H,,S",34.5,",,G",14.5,",,G"
TH000048303,"CHIANG RAI, TH",23,3,2000,,,25.4,"H,,S",33.5,",,G",16.6,",,G"
TH000048303,"CHIANG RAI, TH",24,3,2000,,,25.4,"H,,S",31.5,",,G",20,",,G"
TH000048303,"CHIANG RAI, TH",25,3,2000,,,27.3,"H,,S",33.2,",,G",20.4,",,G"
TH000048303,"CHIANG RAI, TH",26,3,2000,,,23.9,"H,,S",30.3,",,G",21.8,",,G"
TH000048303,"CHIANG RAI, TH",27,3,2000,0,",,S",27.7,"H,,S",30.7,",,G",19.9,",,G"
TH000048303,"CHIANG RAI, TH",28,3,2000,0,",,S",28,"H,,S",33.5,",,G",20.5,",,G"
TH000048303,"CHIANG RAI, TH",29,3,2000,16,",,S",24.9,"H,,S",29.8,",,G",21,",,G"
TH000048303,"CHIANG RAI, TH",30,3,2000,0,",,S",24.7,"H,,S",29,",,G",21.4,",,G"
TH000048303,"CHIANG RAI, TH",31,3,2000,8.9,",,S",26.5,"H,,S",33.1,",,G",21.3,",,G"
TH000048303,"CHIANG RAI, TH",1,4,2000,0,",,S",26.2,"H,,S",33.9,",,G",18.4,",,G"
TH000048303,"CHIANG RAI, TH",2,4,2000,,,27.7,"H,,S",36,",,G",18.6,",,G"
TH000048303,"CHIANG RAI, TH",3,4,2000,,,26.9,"H,,S",36,",,G",20.2,",,G"
TH000048303,"CHIANG RAI, TH",4,4,2000,,,27.7,"H,,S",36,",,G",19,",,G"
TH000048303,"CHIANG RAI, TH",5,4,2000,,,28.3,"H,,S",36.3,",,G",19.2,",,G"
TH000048303,"CHIANG RAI, TH",6,4,2000,,,27.2,"H,,S",36.3,",,G",20.1,",,G"
TH000048303,"CHIANG RAI, TH",7,4,2000,,,28.6,"H,,S",35.8,",,G",20.2,",,G"
TH000048303,"CHIANG RAI, TH",8,4,2000,,,27.9,"H,,S",35.5,",,G",21.5,",,G"
TH000048303,"CHIANG RAI, TH",9,4,2000,,,29.6,"H,,S",36.4,",,G",22.4,",,G"
TH000048303,"CHIANG RAI, TH",10,4,2000,9.9,",,S",28.9,"H,,S",35.5,",,G",23.2,",,G"
TH000048303,"CHIANG RAI, TH",11,4,2000,0,",,S",22.8,"H,,S",26.2,",,G",20,",,G"
TH000048303,"CHIANG RAI, TH",12,4,2000,37.1,",,S",23.4,"H,,S",26,",,G",21,",,G"
TH000048303,"CHIANG RAI, TH",13,4,2000,8.6,",,S",25.9,"H,,S",30.6,",,G",19.5,",,G"
TH000048303,"CHIANG RAI, TH",14,4,2000,0,",,S",26.4,"H,,S",32.4,",,G",21.3,",,G"
TH000048303,"CHIANG RAI, TH",15,4,2000,,,28.9,"H,,S",32.6,",,G",22,",,G"
TH000048303,"CHIANG RAI, TH",16,4,2000,,,24.3,"H,,S",28.3,",,G",22.3,",,G"
TH000048303,"CHIANG RAI, TH",17,4,2000,1.5,",,S",25.7,"H,,S",28.5,",,G",21.2,",,G"
TH000048303,"CHIANG RAI, TH",18,4,2000,1,",,S",24.7,"H,,S",32,",,G",21.7,",,G"
TH000048303,"CHIANG RAI, TH",19,4,2000,,,26.8,"H,,S",33.1,",,G",20.6,",,G"
TH000048303,"CHIANG RAI, TH",20,4,2000,,,28.6,"H,,S",34.8,",,G",21.7,",,G"
TH000048303,"CHIANG RAI, TH",21,4,2000,,,30.7,"H,,S",34.5,",,G",24,",,G"
TH000048303,"CHIANG RAI, TH",22,4,2000,11.9,",,S",24,"H,,S",28,",,G",21.7,",,G"
TH000048303,"CHIANG RAI, TH",23,4,2000,9.9,",,S",26.7,"H,,S",31.9,",,G",21.3,",,G"
TH000048303,"CHIANG RAI, TH",24,4,2000,27.4,",,S",26.6,"H,,S",33.4,",,G",20.1,",,G"
TH000048303,"CHIANG RAI, TH",25,4,2000,0.8,",,S",26.2,"H,,S",33.5,",,G",20.7,",,G"
TH000048303,"CHIANG RAI, TH",26,4,2000,0,",,S",26.4,"H,,S",33.5,",,G",20.7,",,G"
TH000048303,"CHIANG RAI, TH",27,4,2000,1,",,S",27.3,"H,,S",31.8,",,G",22.5,",,G"
TH000048303,"CHIANG RAI, TH",28,4,2000,,,27.8,"H,,S",33.3,",,G",22.4,",,G"
TH000048303,"CHIANG RAI, TH",29,4,2000,,,27.4,"H,,S",33.5,",,G",21.1,",,G"
TH000048303,"CHIANG RAI, TH",30,4,2000,1.8,",,S",26.4,"H,,S",32.5,",,G",21.6,",,G"
TH000048303,"CHIANG RAI, TH",1,5,2000,0.8,",,S",27.8,"H,,S",33.8,",,G",22.5,",,G"
TH000048303,"CHIANG RAI, TH",2,5,2000,2.8,",,S",25.6,"H,,S",32.6,",,G",20.6,",,G"
TH000048303,"CHIANG RAI, TH",3,5,2000,0,",,S",26.1,"H,,S",33.2,",,G",21.2,",,G"
TH000048303,"CHIANG RAI, TH",4,5,2000,,,26.2,"H,,S",33.1,",,G",22,",,G"
TH000048303,"CHIANG RAI, TH",5,5,2000,47.5,",,S",26.1,"H,,S",32.2,",,G",20.9,",,G"
TH000048303,"CHIANG RAI, TH",6,5,2000,0.5,",,S",27,"H,,S",32.1,",,G",21,",,G"
TH000048303,"CHIANG RAI, TH",7,5,2000,0,",,S",26.8,"H,,S",33.2,",,G",22.1,",,G"
TH000048303,"CHIANG RAI, TH",8,5,2000,0.8,",,S",27.9,"H,,S",34.4,",,G",22.7,",,G"
TH000048303,"CHIANG RAI, TH",9,5,2000,0,",,S",28.5,"H,,S",35,",,G",22.1,",,G"
TH000048303,"CHIANG RAI, TH",10,5,2000,,,28.9,"H,,S",35.6,",,G",23.2,",,G"
TH000048303,"CHIANG RAI, TH",11,5,2000,6.1,",,S",28,"H,,S",32.6,",,G",22.9,",,G"
TH000048303,"CHIANG RAI, TH",12,5,2000,3.3,",,S",24.5,"H,,S",26.2,",,G",22.6,",,G"
TH000048303,"CHIANG RAI, TH",13,5,2000,3,",,S",23.8,"H,,S",26.4,",,G",21.6,",,G"
TH000048303,"CHIANG RAI, TH",14,5,2000,1,",,S",24.8,"H,,S",31.2,",,G",21.6,",,G"
TH000048303,"CHIANG RAI, TH",15,5,2000,0,",,S",24.6,"H,,S",28.8,",,G",22.5,",,G"
TH000048303,"CHIANG RAI, TH",16,5,2000,27.9,",,S",24.6,"H,,S",27,",,G",22.2,",,G"
TH000048303,"CHIANG RAI, TH",17,5,2000,25.9,",,S",27.3,"H,,S",31,",,G",22.6,",,G"
TH000048303,"CHIANG RAI, TH",18,5,2000,1,",,S",27.4,"H,,S",32.8,",,G",23.2,",,G"
TH000048303,"CHIANG RAI, TH",19,5,2000,0,",,S",20.1,"H,,S",24.9,",,G",19.1,",,G"
TH000048303,"CHIANG RAI, TH",20,5,2000,,,19.5,"H,,S",20.6,",,G",18.2,",,G"
TH000048303,"CHIANG RAI, TH",21,5,2000,1.3,",,S",22.6,"H,,S",24.4,",,G",18.8,",,G"
TH000048303,"CHIANG RAI, TH",22,5,2000,0,",,S",25,"H,,S",29.5,",,G",20.8,",,G"
TH000048303,"CHIANG RAI, TH",23,5,2000,,,27.2,"H,,S",31.5,",,G",21.9,",,G"
TH000048303,"CHIANG RAI, TH",24,5,2000,0,",,S",28.6,"H,,S",33.2,",,G",22.6,",,G"
TH000048303,"CHIANG RAI, TH",25,5,2000,0,",,S",28.4,"H,,S",33.4,",,G",22,",,G"
TH000048303,"CHIANG RAI, TH",26,5,2000,4.1,",,S",26.5,"H,,S",32.4,",,G",23,",,G"
TH000048303,"CHIANG RAI, TH",27,5,2000,3.8,",,S",27.4,"H,,S",32.3,",,G",21.9,",,G"
TH000048303,"CHIANG RAI, TH",28,5,2000,0,",,S",27.9,"H,,S",33.9,",,G",22.6,",,G"
TH000048303,"CHIANG RAI, TH",29,5,2000,,,27.8,"H,,S",35.1,",,G",22.9,",,G"
TH000048303,"CHIANG RAI, TH",30,5,2000,,,26.3,"H,,S",34.2,",,G",23.5,",,G"
TH000048303,"CHIANG RAI, TH",31,5,2000,27.2,",,S",28,"H,,S",34.5,",,G",22.7,",,G"
TH000048303,"CHIANG RAI, TH",1,6,2000,0,",,S",27.7,"H,,S",33.7,",,G",23.7,",,G"
TH000048303,"CHIANG RAI, TH",2,6,2000,,,26.1,"H,,S",31.1,",,G",23,",,G"
TH000048303,"CHIANG RAI, TH",3,6,2000,,,26.4,"H,,S",31.5,",,G",23.7,",,G"
TH000048303,"CHIANG RAI, TH",4,6,2000,,,26.5,"H,,S",30.5,",,G",23.4,",,G"
TH000048303,"CHIANG RAI, TH",5,6,2000,29.2,",,S",26.3,"H,,S",30.5,",,G",22.6,",,G"
TH000048303,"CHIANG RAI, TH",6,6,2000,9.9,",,S",27.7,"H,,S",33.3,",,G",22.8,",,G"
TH000048303,"CHIANG RAI, TH",7,6,2000,0,",,S",28.4,"H,,S",33,",,G",23.8,",,G"
TH000048303,"CHIANG RAI, TH",8,6,2000,2.3,",,S",27.4,"H,,S",33.8,",,G",24.4,",,G"
TH000048303,"CHIANG RAI, TH",9,6,2000,,,27.9,"H,,S",33,",,G",24,",,G"
TH000048303,"CHIANG RAI, TH",10,6,2000,1,",,S",28.3,"H,,S",32,",,G",23.7,",,G"
TH000048303,"CHIANG RAI, TH",11,6,2000,0,",,S",27.8,"H,,S",32.4,",,G",24.5,",,G"
TH000048303,"CHIANG RAI, TH",12,6,2000,4.1,",,S",26.9,"H,,S",31.4,",,G",23.7,",,G"
TH000048303,"CHIANG RAI, TH",13,6,2000,2.3,",,S",27.3,"H,,S",31.8,",,G",23.2,",,G"
TH000048303,"CHIANG RAI, TH",14,6,2000,1,",,S",26.4,"H,,S",32,",,G",23.8,",,G"
TH000048303,"CHIANG RAI, TH",15,6,2000,,,25.6,"H,,S",31.1,",,G",23.5,",,G"
TH000048303,"CHIANG RAI, TH",16,6,2000,,,25.3,"H,,S",30.8,",,G",22.8,",,G"
TH000048303,"CHIANG RAI, TH",17,6,2000,,,24.9,"H,,S",28.7,",,G",23,",,G"
TH000048303,"CHIANG RAI, TH",18,6,2000,42.2,",,S",26.3,"H,,S",31.3,",,G",22.2,",,G"
TH000048303,"CHIANG RAI, TH",19,6,2000,15,",,S",25.8,"H,,S",29.8,",,G",24,",,G"
TH000048303,"CHIANG RAI, TH",20,6,2000,17,",,S",25.6,"H,,S",27.9,",,G",23.4,",,G"
TH000048303,"CHIANG RAI, TH",21,6,2000,5.1,",,S",25.9,"H,,S",31,",,G",22.6,",,G"
TH000048303,"CHIANG RAI, TH",22,6,2000,0,",,S",26.3,"H,,S",29.7,",,G",23,",,G"
TH000048303,"CHIANG RAI, TH",23,6,2000,,,26.9,"H,,S",31.5,",,G",23.2,",,G"
TH000048303,"CHIANG RAI, TH",24,6,2000,0.5,",,S",26.7,"H,,S",31.4,",,G",23.4,",,G"
TH000048303,"CHIANG RAI, TH",25,6,2000,0,",,S",26.5,"H,,S",31.2,",,G",23,",,G"
TH000048303,"CHIANG RAI, TH",26,6,2000,1,",,S",26.2,"H,,S",29.6,",,G",23,",,G"
TH000048303,"CHIANG RAI, TH",27,6,2000,7.4,",,S",25.8,"H,,S",30.2,",,G",23.2,",,G"
TH000048303,"CHIANG RAI, TH",28,6,2000,0,",,S",27.4,"H,,S",33.2,",,G",22.9,",,G"
TH000048303,"CHIANG RAI, TH",29,6,2000,0,",,S",28.4,"H,,S",33,",,G",24,",,G"
TH000048303,"CHIANG RAI, TH",30,6,2000,1.8,",,S",26.3,"H,,S",30.6,",,G",23.6,",,G"
TH000048303,"CHIANG RAI, TH",1,7,2000,0.3,",,S",30,"H,,S",33.8,",,G",23,",,G"
TH000048303,"CHIANG RAI, TH",2,7,2000,0,",,S",30.1,"H,,S",35.2,",,G",22.9,",,G"
TH000048303,"CHIANG RAI, TH",3,7,2000,0.5,",,S",28.2,"H,,S",33,",,G",23.1,",,G"
TH000048303,"CHIANG RAI, TH",4,7,2000,0,",,S",28.4,"H,,S",33.8,",,G",23.8,",,G"
TH000048303,"CHIANG RAI, TH",5,7,2000,4.1,",,S",26.6,"H,,S",30.9,",,G",22.5,",,G"
TH000048303,"CHIANG RAI, TH",6,7,2000,2.5,",,S",27.1,"H,,S",31.7,",,G",23,",,G"
TH000048303,"CHIANG RAI, TH",7,7,2000,22.1,",,S",27.7,"H,,S",32.5,",,G",23,",,G"
TH000048303,"CHIANG RAI, TH",8,7,2000,0.3,",,S",26.6,"H,,S",32.1,",,G",24.4,",,G"
TH000048303,"CHIANG RAI, TH",9,7,2000,0,",,S",26.6,"H,,S",28.8,",,G",23.7,",,G"
TH000048303,"CHIANG RAI, TH",10,7,2000,,,25.6,"H,,S",29.1,",,G",23.3,",,G"
TH000048303,"CHIANG RAI, TH",11,7,2000,,,26.2,"H,,S",30.5,",,G",23.2,",,G"
TH000048303,"CHIANG RAI, TH",12,7,2000,15,",,S",24.7,"H,,S",27.7,",,G",22.6,",,G"
TH000048303,"CHIANG RAI, TH",13,7,2000,0.5,",,S",27,"H,,S",31,",,G",22.5,",,G"
TH000048303,"CHIANG RAI, TH",14,7,2000,3,",,S",27.2,"H,,S",33.3,",,G",24,",,G"
TH000048303,"CHIANG RAI, TH",15,7,2000,,,27.9,"H,,S",33.3,",,G",22.6,",,G"
TH000048303,"CHIANG RAI, TH",16,7,2000,25.4,",,S",26.5,"H,,S",29.5,",,G",22.7,",,G"
TH000048303,"CHIANG RAI, TH",17,7,2000,4.1,",,S",25.3,"H,,S",29.7,",,G",23.1,",,G"
TH000048303,"CHIANG RAI, TH",18,7,2000,4.1,",,S",24.9,"H,,S",27.5,",,G",22.9,",,G"
TH000048303,"CHIANG RAI, TH",19,7,2000,1.5,",,S",26.4,"H,,S",29.1,",,G",23.2,",,G"
TH000048303,"CHIANG RAI, TH",20,7,2000,0,",,S",26.2,"H,,S",30.7,",,G",23,",,G"
TH000048303,"CHIANG RAI, TH",21,7,2000,10.9,",,S",25.7,"H,,S",29.9,",,G",23.2,",,G"
TH000048303,"CHIANG RAI, TH",22,7,2000,15.5,",,S",25.2,"H,,S",29,",,G",22.8,",,G"
TH000048303,"CHIANG RAI, TH",23,7,2000,0.3,",,S",26.4,"H,,S",31.3,",,G",23.2,",,G"
TH000048303,"CHIANG RAI, TH",24,7,2000,0,",,S",26.8,"H,,S",31.1,",,G",23.4,",,G"
TH000048303,"CHIANG RAI, TH",25,7,2000,3.6,",,S",26.9,"H,,S",32.5,",,G",22.7,",,G"
TH000048303,"CHIANG RAI, TH",26,7,2000,1.5,",,S",27.5,"H,,S",32.3,",,G",22.4,",,G"
TH000048303,"CHIANG RAI, TH",27,7,2000,0,",,S",28,"H,,S",32.8,",,G",22.8,",,G"
TH000048303,"CHIANG RAI, TH",28,7,2000,,,29.6,"H,,S",34.7,",,G",23.5,",,G"
TH000048303,"CHIANG RAI, TH",29,7,2000,5.1,",,S",24.7,"H,,S",27.3,",,G",24,",,G"
TH000048303,"CHIANG RAI, TH",30,7,2000,0,",,S",26.2,"H,,S",29.3,",,G",22.7,",,G"
TH000048303,"CHIANG RAI, TH",31,7,2000,,,26,"H,,S",32,",,G",22.8,",,G"
TH000048303,"CHIANG RAI, TH",1,8,2000,5.6,",,S",25.6,"H,,S",30.1,",,G",22.7,",,G"
TH000048303,"CHIANG RAI, TH",2,8,2000,0.8,",,S",26.7,"H,,S",30.7,",,G",23,",,G"
TH000048303,"CHIANG RAI, TH",3,8,2000,0,",,S",26.9,"H,,S",32.7,",,G",24,",,G"
TH000048303,"CHIANG RAI, TH",4,8,2000,21.8,",,S",24.8,"H,,S",29.1,",,G",22.3,",,G"
TH000048303,"CHIANG RAI, TH",5,8,2000,0,",,S",26.1,"H,,S",29.7,",,G",22.5,",,G"
TH000048303,"CHIANG RAI, TH",6,8,2000,5.1,",,S",25.2,"H,,S",28.8,",,G",23.2,",,G"
TH000048303,"CHIANG RAI, TH",7,8,2000,4.8,",,S",25.9,"H,,S",30.7,",,G",22.8,",,G"
TH000048303,"CHIANG RAI, TH",8,8,2000,23.9,",,S",25.6,"H,,S",28.9,",,G",22.5,",,G"
TH000048303,"CHIANG RAI, TH",9,8,2000,1.8,",,S",25.9,"H,,S",30.2,",,G",22.8,",,G"
TH000048303,"CHIANG RAI, TH",10,8,2000,0,",,S",24.9,"H,,S",31.2,",,G",22.2,",,G"
TH000048303,"CHIANG RAI, TH",11,8,2000,0,",,S",27.4,"H,,S",31.8,",,G",21.8,",,G"
TH000048303,"CHIANG RAI, TH",12,8,2000,,,,,33.4,",,G",23.4,",,G"
TH000048303,"CHIANG RAI, TH",13,8,2000,,,28.1,"H,,S",32,",,G",21.9,",,G"
TH000048303,"CHIANG RAI, TH",14,8,2000,0.8,",,S",27.9,"H,,S",32.1,",,G",23.6,",,G"
TH000048303,"CHIANG RAI, TH",15,8,2000,0,",,S",28.2,"H,,S",32.7,",,G",24.6,",,G"
TH000048303,"CHIANG RAI, TH",16,8,2000,,,26,"H,,S",31,",,G",24.1,",,G"
TH000048303,"CHIANG RAI, TH",17,8,2000,3,",,S",26.4,"H,,S",30.7,",,G",23.2,",,G"
TH000048303,"CHIANG RAI, TH",18,8,2000,1.5,",,S",28.3,"H,,S",32.6,",,G",23.5,",,G"
TH000048303,"CHIANG RAI, TH",19,8,2000,0.8,",,S",25.3,"H,,S",28,",,G",23.6,",,G"
TH000048303,"CHIANG RAI, TH",20,8,2000,3.8,",,S",27,"H,,S",32.3,",,G",22.5,",,G"
TH000048303,"CHIANG RAI, TH",21,8,2000,0,",,S",28.6,"H,,S",34.2,",,G",23.4,",,G"
TH000048303,"CHIANG RAI, TH",22,8,2000,3.3,",,S",28,"H,,S",34.1,",,G",24,",,G"
TH000048303,"CHIANG RAI, TH",23,8,2000,2.3,",,S",27.8,"H,,S",32.5,",,G",23.2,",,G"
TH000048303,"CHIANG RAI, TH",24,8,2000,0,",,S",28,"H,,S",34.5,",,G",23.2,",,G"
TH000048303,"CHIANG RAI, TH",25,8,2000,0.8,",,S",28,"H,,S",33,",,G",23.7,",,G"
TH000048303,"CHIANG RAI, TH",26,8,2000,9.9,",,S",26.8,"H,,S",31.6,",,G",22.8,",,G"
TH000048303,"CHIANG RAI, TH",27,8,2000,,,27.7,"H,,S",32,",,G",24.2,",,G"
TH000048303,"CHIANG RAI, TH",28,8,2000,,,26.7,"H,,S",31.2,",,G",23.8,",,G"
TH000048303,"CHIANG RAI, TH",29,8,2000,1.8,",,S",26.9,"H,,S",31.1,",,G",23.6,",,G"
TH000048303,"CHIANG RAI, TH",30,8,2000,0,",,S",26.6,"H,,S",32.2,",,G",23.4,",,G"
TH000048303,"CHIANG RAI, TH",31,8,2000,0.3,",,S",26.7,"H,,S",30.2,",,G",23.8,",,G"
TH000048303,"CHIANG RAI, TH",1,9,2000,11.2,",,S",26.7,"H,,S",29.8,",,G",23.1,",,G"
TH000048303,"CHIANG RAI, TH",2,9,2000,0,",,S",26.1,"H,,S",29.8,",,G",23.8,",,G"
TH000048303,"CHIANG RAI, TH",3,9,2000,21.1,",,S",24.6,"H,,S",27.6,",,G",23.1,",,G"
TH000048303,"CHIANG RAI, TH",4,9,2000,0,",,S",25.1,"H,,S",29.3,",,G",22.5,",,G"
TH000048303,"CHIANG RAI, TH",5,9,2000,,,25.2,"H,,S",29.5,",,G",21.8,",,G"
TH000048303,"CHIANG RAI, TH",6,9,2000,12.2,",,S",26.1,"H,,S",29.8,",,G",22.8,",,G"
TH000048303,"CHIANG RAI, TH",7,9,2000,6.1,",,S",27.2,"H,,S",31.6,",,G",23,",,G"
TH000048303,"CHIANG RAI, TH",8,9,2000,16,",,S",26.4,"H,,S",32.2,",,G",22.2,",,G"
TH000048303,"CHIANG RAI, TH",9,9,2000,8.9,",,S",27.1,"H,,S",31.6,",,G",23,",,G"
TH000048303,"CHIANG RAI, TH",10,9,2000,0,",,S",26.6,"H,,S",31,",,G",23.4,",,G"
TH000048303,"CHIANG RAI, TH",11,9,2000,0.3,",,S",28.4,"H,,S",32.6,",,G",23,",,G"
TH000048303,"CHIANG RAI, TH",12,9,2000,0,",,S",24.5,"H,,S",27.8,",,G",23.6,",,G"
TH000048303,"CHIANG RAI, TH",13,9,2000,0,",,S",25.8,"H,,S",29.9,",,G",22.5,",,G"
TH000048303,"CHIANG RAI, TH",14,9,2000,17.5,",,S",25.2,"H,,S",28.3,",,G",22.5,",,G"
TH000048303,"CHIANG RAI, TH",15,9,2000,13.2,",,S",25.9,"H,,S",31.5,",,G",21.2,",,G"
TH000048303,"CHIANG RAI, TH",16,9,2000,0,",,S",25.2,"H,,S",31.5,",,G",19.8,",,G"
